"TRIP_ID","CALL_TYPE","ORIGIN_CALL","ORIGIN_STAND","TAXI_ID","TIMESTAMP","DAY_TYPE","MISSING_DATA","POLYLINE"
"T242","C",NA,NA,"20000081","1414814091","A","False","[[-8.612784,41.148261],[-8.612946,41.148765],[-8.612937,41.149872],[-8.614215,41.150016],[-8.614665,41.150601],[-8.61417,41.151654],[-8.613864,41.152311],[-8.613585,41.152977],[-8.613387,41.153688],[-8.612883,41.153688],[-8.6103,41.153571],[-8.607915,41.153481],[-8.607222,41.153481],[-8.605008,41.153445],[-8.604702,41.154453],[-8.604756,41.154633],[-8.604702,41.154768],[-8.604603,41.156379],[-8.604396,41.158719],[-8.604369,41.160015],[-8.604396,41.160231],[-8.602263,41.159772]]"
"T243","C",NA,NA,"20000424","1414813993","A","False","[[-8.602488,41.155641],[-8.602479,41.155695],[-8.6022,41.156352],[-8.601669,41.157567],[-8.601147,41.159043],[-8.60121,41.159178],[-8.601165,41.159178],[-8.601138,41.159268],[-8.60058,41.160582],[-8.600346,41.161176],[-8.6004,41.16114],[-8.600985,41.161455],[-8.603496,41.161743],[-8.606043,41.162076],[-8.608527,41.162382],[-8.61066,41.162616],[-8.612982,41.162949],[-8.615502,41.163291],[-8.616087,41.163345],[-8.616123,41.163363],[-8.617446,41.163534],[-8.620245,41.163885],[-8.622495,41.164092],[-8.622576,41.16411],[-8.622576,41.164137],[-8.622549,41.164128],[-8.622603,41.164137],[-8.622765,41.164191]]"
"T244","C",NA,NA,"20000665","1414814238","A","False","[[-8.682408,41.177097],[-8.682426,41.177124],[-8.681967,41.17716],[-8.681364,41.177178],[-8.679402,41.177295],[-8.676603,41.177502],[-8.675631,41.178258],[-8.675793,41.179086],[-8.673957,41.179266],[-8.670591,41.179428],[-8.667711,41.180112]]"
"T245","C",NA,NA,"20000026","1414813844","A","False","[[-8.602434,41.155659],[-8.60247,41.155677],[-8.60247,41.155686],[-8.602488,41.155605],[-8.602848,41.154894],[-8.60292,41.154723],[-8.60391,41.154705],[-8.604693,41.154768],[-8.604783,41.153562],[-8.606187,41.153535],[-8.607582,41.153598],[-8.60796,41.153607],[-8.609472,41.153643],[-8.609679,41.15457],[-8.609283,41.156946],[-8.609283,41.157279],[-8.608896,41.158143],[-8.608005,41.160033],[-8.606691,41.163264],[-8.606448,41.166009],[-8.606439,41.168862],[-8.605242,41.17059],[-8.605035,41.170842],[-8.604207,41.172066],[-8.606637,41.17284],[-8.609643,41.174226],[-8.61291,41.174829],[-8.61345,41.174253],[-8.612901,41.172921],[-8.612784,41.171418],[-8.612874,41.170815],[-8.612883,41.170806],[-8.612856,41.170806],[-8.612838,41.170662],[-8.612874,41.170572],[-8.612883,41.170581],[-8.612883,41.170581]]"
"T246","C",NA,NA,"20000012","1414813429","A","False","[[-8.612694,41.148198],[-8.613234,41.148297],[-8.614323,41.147964],[-8.614737,41.147379],[-8.614737,41.147361],[-8.614827,41.14728],[-8.615961,41.147253],[-8.617392,41.147199],[-8.618013,41.147982],[-8.618904,41.148549],[-8.619858,41.148414],[-8.620659,41.148864],[-8.620866,41.149521],[-8.620947,41.149512],[-8.620938,41.149512],[-8.620929,41.149503],[-8.620947,41.149503],[-8.620938,41.149521],[-8.620929,41.149521],[-8.620893,41.149512],[-8.62092,41.15052],[-8.621847,41.150403],[-8.622036,41.150403],[-8.622909,41.15007],[-8.622783,41.148693],[-8.622603,41.147991],[-8.622585,41.147973],[-8.622621,41.147973],[-8.623719,41.148054],[-8.625006,41.148549],[-8.625042,41.148549],[-8.625762,41.150241],[-8.626095,41.152572],[-8.626635,41.154273],[-8.626923,41.154993],[-8.628282,41.156748],[-8.628525,41.156982],[-8.627958,41.157684],[-8.628174,41.158404],[-8.629965,41.158575],[-8.631864,41.158413],[-8.634276,41.158746],[-8.636553,41.159052],[-8.638641,41.159439],[-8.640729,41.159889],[-8.643204,41.160339],[-8.643897,41.160438],[-8.646435,41.160897],[-8.650107,41.161482],[-8.654112,41.162157],[-8.655327,41.162301],[-8.655309,41.162301],[-8.655588,41.162274],[-8.657172,41.161491],[-8.659287,41.160546],[-8.661672,41.159619],[-8.663994,41.15871],[-8.665173,41.158449],[-8.666073,41.159583],[-8.667009,41.160933],[-8.667459,41.161329],[-8.669223,41.161041],[-8.671113,41.161671],[-8.672994,41.162436],[-8.67483,41.162895]]"
"T247","B",NA,"13","20000603","1414813943","A","False","[[-8.628489,41.157522],[-8.628264,41.157675],[-8.628201,41.158503],[-8.629641,41.158836],[-8.631117,41.158359],[-8.632989,41.15862],[-8.635104,41.158899],[-8.637102,41.159241],[-8.63937,41.159592],[-8.641476,41.160069],[-8.643447,41.160411],[-8.643501,41.160402],[-8.64432,41.160555],[-8.647146,41.161032],[-8.650413,41.161563],[-8.653338,41.162049],[-8.656326,41.162535],[-8.659557,41.163075],[-8.662626,41.163597],[-8.665875,41.164137],[-8.668872,41.164614],[-8.671851,41.165127],[-8.675091,41.165694],[-8.677521,41.166081],[-8.678754,41.166297],[-8.681589,41.166765],[-8.684559,41.16726],[-8.687241,41.167719],[-8.68788,41.168727],[-8.686944,41.17032],[-8.687502,41.17158]]"
"T248","C",NA,NA,"20000525","1414814115","A","False","[[-8.616429,41.147208],[-8.617527,41.147235],[-8.617563,41.147253],[-8.617914,41.147487],[-8.618508,41.14854],[-8.619741,41.147964],[-8.62128,41.147406],[-8.623827,41.148126],[-8.625609,41.149368],[-8.625942,41.151897],[-8.625951,41.15205],[-8.626194,41.152608],[-8.628318,41.152491],[-8.631297,41.152662],[-8.634195,41.152518],[-8.637111,41.152716],[-8.639784,41.153355],[-8.642934,41.154237],[-8.64567,41.15439]]"
"T249","C",NA,NA,"20000108","1414814185","A","False","[[-8.616411,41.147109],[-8.616411,41.147127],[-8.617041,41.147217],[-8.617896,41.14728],[-8.61831,41.148486],[-8.619552,41.148288],[-8.620119,41.147631],[-8.621937,41.147595],[-8.624637,41.148414],[-8.625744,41.149944],[-8.625996,41.152005],[-8.626437,41.152644],[-8.628489,41.152482],[-8.630172,41.152536],[-8.632197,41.152653]]"
"T250","B",NA,"58","20000492","1414814069","A","False","[[-8.604828,41.161185],[-8.604864,41.161113],[-8.604657,41.160465],[-8.604576,41.160411],[-8.604099,41.160285],[-8.601615,41.159601],[-8.598789,41.158872],[-8.596755,41.159529],[-8.594136,41.160321],[-8.59248,41.160843],[-8.591913,41.161014],[-8.590779,41.162481],[-8.589753,41.163696],[-8.589708,41.163723],[-8.589186,41.163831],[-8.5869,41.16312],[-8.585541,41.162967],[-8.585829,41.163696],[-8.584956,41.164857],[-8.583399,41.164947],[-8.581734,41.165478],[-8.580753,41.165901],[-8.579619,41.165793]]"
"T251","A","73870",NA,"20000664","1414814321","A","False","[[-8.599887,41.175432],[-8.600067,41.175432],[-8.600094,41.175279],[-8.60049,41.174172],[-8.603145,41.173731],[-8.605647,41.173722]]"
"T252","C",NA,NA,"20000503","1414813991","A","False","[[-8.615232,41.146398],[-8.615223,41.146866],[-8.61516,41.147037],[-8.615592,41.147235],[-8.615862,41.14728],[-8.616348,41.147163],[-8.617716,41.14719],[-8.61813,41.148261],[-8.619309,41.148486],[-8.620281,41.147532],[-8.622099,41.14764],[-8.624538,41.148378],[-8.625699,41.149566],[-8.625879,41.151312],[-8.62596,41.152023],[-8.62605,41.15223],[-8.626491,41.152599],[-8.628489,41.152509],[-8.630775,41.152635],[-8.633142,41.152653],[-8.636085,41.1525],[-8.638578,41.153094],[-8.638047,41.154606],[-8.636859,41.156937],[-8.635932,41.158818],[-8.636004,41.159043],[-8.637885,41.15934],[-8.639928,41.159673]]"
"T253","C",NA,NA,"20000256","1414813121","A","False","[[-8.648847,41.174451],[-8.64855,41.174217],[-8.64738,41.173245],[-8.645913,41.172003],[-8.644185,41.170644],[-8.644122,41.169348],[-8.64603,41.168259],[-8.646147,41.167692],[-8.647299,41.166828],[-8.647416,41.166135],[-8.64738,41.166117],[-8.647371,41.166108],[-8.647371,41.166099],[-8.647389,41.166072],[-8.64657,41.16573],[-8.644905,41.165469],[-8.642871,41.1651],[-8.640594,41.164704],[-8.637966,41.164515],[-8.635266,41.163903],[-8.633052,41.162787],[-8.632017,41.162175],[-8.630433,41.162931],[-8.628381,41.163534],[-8.627724,41.163534],[-8.62686,41.163489],[-8.624772,41.163363],[-8.622459,41.162958],[-8.621163,41.162751],[-8.620065,41.162688],[-8.618157,41.162499],[-8.616744,41.162409],[-8.616726,41.162391],[-8.616267,41.16231],[-8.61444,41.162148],[-8.61183,41.16177],[-8.608932,41.161338],[-8.606079,41.160789],[-8.605386,41.160195],[-8.605962,41.159106],[-8.604666,41.158746],[-8.604576,41.157621],[-8.604765,41.155956],[-8.604684,41.155011],[-8.604756,41.155002],[-8.604765,41.154993],[-8.60481,41.154993],[-8.604774,41.154993],[-8.604801,41.154975],[-8.604828,41.154939],[-8.604747,41.154903],[-8.604567,41.154066],[-8.604963,41.153454],[-8.605413,41.153508],[-8.60715,41.15358],[-8.608896,41.153598],[-8.609886,41.153823],[-8.609211,41.154894],[-8.609211,41.156397],[-8.608761,41.158233],[-8.607969,41.159907],[-8.607726,41.16042],[-8.606475,41.163543],[-8.606349,41.165469],[-8.60643,41.167242],[-8.606385,41.168943],[-8.605035,41.170464],[-8.603046,41.171364],[-8.599959,41.171184],[-8.596197,41.171769],[-8.593056,41.170635],[-8.590122,41.168772],[-8.586936,41.166972],[-8.583678,41.166234],[-8.582184,41.164245],[-8.581194,41.163291],[-8.579637,41.164083],[-8.577648,41.165424],[-8.576424,41.166936],[-8.574408,41.168088],[-8.572563,41.169024],[-8.570043,41.168682],[-8.570052,41.169834],[-8.568423,41.170734],[-8.566992,41.172102]]"
"T254","B",NA,"57","20000285","1414814328","A","False","[[-8.610831,41.145687],[-8.610489,41.14611],[-8.608986,41.146839],[-8.608716,41.147316],[-8.608707,41.147433]]"
"T255","C",NA,NA,"20000245","1414813172","A","False","[[-8.616114,41.147118],[-8.616294,41.147154],[-8.617473,41.147172],[-8.617743,41.146848],[-8.617725,41.146677],[-8.617473,41.145408],[-8.616492,41.145012],[-8.614521,41.145858],[-8.613612,41.145939],[-8.612766,41.145921],[-8.612397,41.145939],[-8.612397,41.145939],[-8.612136,41.145903],[-8.611704,41.144787],[-8.613198,41.143401],[-8.614584,41.142807],[-8.615097,41.141772],[-8.615097,41.140827],[-8.614395,41.141295],[-8.613126,41.141853],[-8.609418,41.139945],[-8.609292,41.139054],[-8.610732,41.138451],[-8.612334,41.137938],[-8.614332,41.137479],[-8.617212,41.136912],[-8.619408,41.137083],[-8.620272,41.137461],[-8.621784,41.138307],[-8.623224,41.138676],[-8.623521,41.138064]]"
"T256","C",NA,NA,"20000434","1414813960","A","False","[[-8.610012,41.154408],[-8.609976,41.152302],[-8.610876,41.150853],[-8.611344,41.149548],[-8.610678,41.149233],[-8.610669,41.149233],[-8.610588,41.149224],[-8.609148,41.149152],[-8.607852,41.148819],[-8.605872,41.148225],[-8.604288,41.147712],[-8.604009,41.147523],[-8.604018,41.146497],[-8.605044,41.145732],[-8.606511,41.144886],[-8.606664,41.144904],[-8.606781,41.14485],[-8.607474,41.145426],[-8.607555,41.145444],[-8.607564,41.145435],[-8.607564,41.145444],[-8.607573,41.145435],[-8.607573,41.145435],[-8.607555,41.145435],[-8.607546,41.145435],[-8.60751,41.145417],[-8.607114,41.145894],[-8.606763,41.14692],[-8.606799,41.14692],[-8.607546,41.147127]]"
"T257","B",NA,"23","20000406","1414813904","A","False","[[-8.61282,41.145957],[-8.612748,41.145948],[-8.612739,41.145948],[-8.612523,41.145957],[-8.612433,41.145975],[-8.612388,41.146002],[-8.612406,41.145993],[-8.612199,41.145993],[-8.611236,41.146362],[-8.611065,41.147478],[-8.611011,41.147559],[-8.611083,41.147541],[-8.611065,41.148054],[-8.610498,41.149422],[-8.609931,41.150871],[-8.609472,41.151654],[-8.609679,41.151717],[-8.610273,41.15151],[-8.610786,41.150484],[-8.610822,41.150448],[-8.611182,41.149575],[-8.611182,41.148315],[-8.611209,41.147838],[-8.611785,41.147811],[-8.621586,41.147523],[-8.623494,41.148009],[-8.625042,41.148558],[-8.625627,41.149746],[-8.625888,41.151555],[-8.626131,41.152536],[-8.627346,41.152437]]"
"T258","B",NA,"10","20000239","1414814326","A","False","[[-8.607132,41.150304],[-8.607195,41.150268],[-8.607204,41.150178],[-8.6076,41.14917],[-8.607717,41.148999]]"
"T259","C",NA,NA,"20000426","1414814340","A","False","[[-8.613657,41.145957],[-8.613666,41.145966],[-8.613639,41.146002],[-8.613648,41.145975]]"
"T260","A","2002",NA,"20000190","1414813685","A","False","[[-8.614404,41.150034],[-8.614521,41.149998],[-8.61471,41.150628],[-8.614332,41.151618],[-8.613774,41.152347],[-8.613612,41.153535],[-8.613324,41.153742],[-8.612001,41.154012],[-8.61237,41.155146],[-8.613198,41.155236],[-8.613351,41.155281],[-8.61597,41.155731],[-8.617806,41.156028],[-8.619165,41.156262],[-8.621802,41.156712],[-8.624439,41.157207],[-8.627418,41.157684],[-8.628057,41.158143],[-8.628804,41.159151],[-8.628102,41.1615],[-8.62749,41.163417],[-8.62749,41.163417],[-8.62749,41.163408],[-8.627481,41.163462],[-8.627175,41.164569],[-8.627904,41.16483],[-8.63091,41.16501],[-8.631648,41.164686],[-8.633592,41.163786],[-8.636337,41.16429],[-8.639559,41.165037],[-8.642484,41.167476],[-8.646039,41.17041],[-8.649909,41.173551],[-8.653608,41.176503],[-8.657424,41.179662],[-8.661024,41.182614],[-8.664669,41.185575],[-8.666856,41.188212],[-8.666847,41.190921],[-8.665443,41.194782],[-8.661852,41.197743],[-8.657847,41.200614],[-8.653356,41.202135],[-8.650143,41.201577],[-8.650944,41.203935],[-8.65152,41.20767],[-8.652717,41.211882]]"
"T261","C",NA,NA,"20000192","1414813496","A","False","[[-8.61354,41.145876],[-8.61345,41.145876],[-8.613153,41.145921],[-8.612397,41.145993],[-8.612406,41.146002],[-8.611605,41.14611],[-8.610912,41.145471],[-8.610903,41.145372],[-8.610885,41.145165],[-8.610426,41.143644],[-8.608599,41.143158],[-8.606529,41.142294],[-8.605098,41.143491],[-8.603793,41.143662],[-8.601984,41.142564],[-8.601498,41.140215],[-8.601201,41.137749],[-8.602506,41.135238],[-8.600265,41.133258],[-8.599023,41.132727],[-8.597151,41.131539],[-8.597475,41.130198],[-8.598123,41.127831],[-8.598564,41.125365],[-8.600193,41.125014],[-8.601399,41.125743],[-8.602857,41.12595],[-8.604117,41.126184],[-8.603352,41.127039],[-8.606979,41.125581],[-8.608599,41.124897],[-8.611407,41.123727],[-8.618328,41.122359],[-8.622711,41.121108],[-8.625186,41.118318],[-8.627049,41.116248],[-8.626464,41.113512],[-8.626464,41.110344],[-8.62641,41.106789],[-8.626482,41.103414],[-8.626572,41.100237],[-8.628138,41.098851],[-8.629704,41.098716],[-8.631594,41.098959],[-8.63181,41.09661],[-8.631846,41.095611],[-8.633817,41.09535],[-8.63541,41.095233],[-8.637165,41.094684],[-8.638038,41.094027],[-8.639523,41.093577],[-8.640981,41.093298],[-8.642322,41.093397],[-8.644113,41.093469],[-8.64684,41.093694],[-8.648505,41.093325],[-8.648739,41.092155],[-8.649198,41.091588],[-8.650017,41.091489]]"
"T262","B",NA,"23","20000361","1414813898","A","False","[[-8.612712,41.145975],[-8.612703,41.145975],[-8.612676,41.145957],[-8.612172,41.145984],[-8.611227,41.146389],[-8.61102,41.147505],[-8.611083,41.147586],[-8.611128,41.147649],[-8.610804,41.148729],[-8.610309,41.150304],[-8.610093,41.150727],[-8.610084,41.150727],[-8.610093,41.150736],[-8.60985,41.151006],[-8.609985,41.152329],[-8.60967,41.154444],[-8.609202,41.15673],[-8.609058,41.157585],[-8.608185,41.159529],[-8.607492,41.160924],[-8.606205,41.164434],[-8.606448,41.167089],[-8.606439,41.168466],[-8.605305,41.170401],[-8.604693,41.171148],[-8.604594,41.172759],[-8.605737,41.173461],[-8.605755,41.173596],[-8.607024,41.175126],[-8.60832,41.175837],[-8.608176,41.177079],[-8.609229,41.17806],[-8.609319,41.180211]]"
"T263","C",NA,NA,"20000129","1414814186","A","False","[[-8.614656,41.147847],[-8.615493,41.148054],[-8.615259,41.148774],[-8.614701,41.150016],[-8.614575,41.151474],[-8.613783,41.152095],[-8.613531,41.153292],[-8.613018,41.153715],[-8.610912,41.153562],[-8.608527,41.153517],[-8.60661,41.153436],[-8.606502,41.153445],[-8.6058,41.153436],[-8.604738,41.153571],[-8.605134,41.153544]]"
"T264","C",NA,NA,"20000548","1414814296","A","False","[[-8.607987,41.14728],[-8.607978,41.147262],[-8.6085,41.147469],[-8.608194,41.148189],[-8.607303,41.148558],[-8.606466,41.148387],[-8.606349,41.14836]]"
"T265","C",NA,NA,"20000263","1414813834","A","False","[[-8.612406,41.148027],[-8.612397,41.148018],[-8.621964,41.147595],[-8.623755,41.14809],[-8.624907,41.148513],[-8.624943,41.148531],[-8.625654,41.149386],[-8.62587,41.150952],[-8.626041,41.152095],[-8.626167,41.152563],[-8.62686,41.152509],[-8.629587,41.152635],[-8.632845,41.152698],[-8.636067,41.152482],[-8.638659,41.153094],[-8.641746,41.153904],[-8.644725,41.154516],[-8.647893,41.154255],[-8.648091,41.154264],[-8.6481,41.154264],[-8.649225,41.154201],[-8.651097,41.152941],[-8.654238,41.152176],[-8.657487,41.151051],[-8.660763,41.150511],[-8.662131,41.150448],[-8.663715,41.150601],[-8.66718,41.151411],[-8.670348,41.153067],[-8.672283,41.15493],[-8.673057,41.155506],[-8.674191,41.154327],[-8.675559,41.153481],[-8.676747,41.154507],[-8.678106,41.155614]]"
"T266","C",NA,NA,"20000333","1414814337","A","False","[[-8.612253,41.147991],[-8.612784,41.14827],[-8.612937,41.148828],[-8.612937,41.149863],[-8.613756,41.149845]]"
"T267","C",NA,NA,"20000197","1414814176","A","False","[[-8.608185,41.147343],[-8.608212,41.14728],[-8.608401,41.147325],[-8.608617,41.147487],[-8.608203,41.148171],[-8.607582,41.148918],[-8.607141,41.150016],[-8.606655,41.15088],[-8.605368,41.150997],[-8.60382,41.151006],[-8.602542,41.151051],[-8.602416,41.151042],[-8.602389,41.151033],[-8.60229,41.15106],[-8.602326,41.152311]]"
"T268","C",NA,NA,"20000565","1414814117","A","False","[[-8.616186,41.147235],[-8.616429,41.147199],[-8.617365,41.147253],[-8.617779,41.147217],[-8.618139,41.148261],[-8.61939,41.148477],[-8.620173,41.147667],[-8.62137,41.147478],[-8.622234,41.147658],[-8.624538,41.14836],[-8.625024,41.148585],[-8.625429,41.148765],[-8.625942,41.150592],[-8.625888,41.151915],[-8.625888,41.151906],[-8.62605,41.152257],[-8.627076,41.152509],[-8.629272,41.152545],[-8.631099,41.152662]]"
"T269","C",NA,NA,"20000307","1414814136","A","False","[[-8.611515,41.14674],[-8.611551,41.146371],[-8.61156,41.146299],[-8.611461,41.146074],[-8.610849,41.145615],[-8.611731,41.144508],[-8.613387,41.143284],[-8.61453,41.142726],[-8.615178,41.141952],[-8.615214,41.140836],[-8.614422,41.141025],[-8.613216,41.141574],[-8.609796,41.140818],[-8.609319,41.139576],[-8.609733,41.138757]]"
"T270","C",NA,NA,"20000678","1414813835","A","False","[[-8.595324,41.166657],[-8.594514,41.166927],[-8.594127,41.167638],[-8.59356,41.168511],[-8.594415,41.16951],[-8.596683,41.169663],[-8.597727,41.171238],[-8.599383,41.174127],[-8.599617,41.174541],[-8.600868,41.173956],[-8.604414,41.173686],[-8.605683,41.173722],[-8.605656,41.173731],[-8.605656,41.173722],[-8.605782,41.173353],[-8.607357,41.173038],[-8.610696,41.174388],[-8.615997,41.174181],[-8.620821,41.17365],[-8.62524,41.173209],[-8.631054,41.172273],[-8.635995,41.171157],[-8.640198,41.168727],[-8.644311,41.165982],[-8.647848,41.164398],[-8.649333,41.163984],[-8.6499,41.161977],[-8.649927,41.161851],[-8.650125,41.161563],[-8.650152,41.161599],[-8.650188,41.161608],[-8.650161,41.161599],[-8.65017,41.161608],[-8.65017,41.16159],[-8.650107,41.16159],[-8.650089,41.161572],[-8.650107,41.161554],[-8.65071,41.161608]]"
"T271","C",NA,NA,"20000351","1414813723","A","False","[[-8.624007,41.148135],[-8.622873,41.14782],[-8.621082,41.147433],[-8.619993,41.146128],[-8.617788,41.146335],[-8.617536,41.145975],[-8.616762,41.144868],[-8.615286,41.145624],[-8.615025,41.14575],[-8.615097,41.145723],[-8.615286,41.145642],[-8.61543,41.145678],[-8.615187,41.146803],[-8.615106,41.146812],[-8.614854,41.146614],[-8.61471,41.146569],[-8.61462,41.146776],[-8.614602,41.146884],[-8.61462,41.146884],[-8.614584,41.146884],[-8.614476,41.146884],[-8.614512,41.146884],[-8.614539,41.146893],[-8.614665,41.146893],[-8.61462,41.146893],[-8.614575,41.146893],[-8.61462,41.146893],[-8.614629,41.146893],[-8.61462,41.146893],[-8.614602,41.146884],[-8.614575,41.146884],[-8.614539,41.146875],[-8.614521,41.146875],[-8.614584,41.146866],[-8.614638,41.146866],[-8.614656,41.146857],[-8.614629,41.146848],[-8.614611,41.146848],[-8.614602,41.146857],[-8.61453,41.146848],[-8.61444,41.146839],[-8.61453,41.146839],[-8.614539,41.14683],[-8.614584,41.146839],[-8.614593,41.146839]]"
"T272","C",NA,NA,"20000560","1414814289","A","False","[[-8.682102,41.177088],[-8.682093,41.177097],[-8.682084,41.177088],[-8.682084,41.177079],[-8.681688,41.177106],[-8.681616,41.177115],[-8.681634,41.177106],[-8.681634,41.177124]]"
"T273","B",NA,"23","20000431","1414814121","A","False","[[-8.612613,41.145966],[-8.61255,41.145957],[-8.612181,41.145948],[-8.611254,41.146245],[-8.611011,41.147442],[-8.611029,41.147649],[-8.610966,41.147757],[-8.61057,41.148963],[-8.610219,41.150682],[-8.610111,41.150772],[-8.610075,41.150772],[-8.610003,41.150772],[-8.609625,41.151141],[-8.609931,41.152293],[-8.60994,41.153841],[-8.609985,41.153913],[-8.610021,41.153859],[-8.610057,41.153859],[-8.610084,41.153895]]"
"T274","C",NA,NA,"20000686","1414814236","A","False","[[-8.612352,41.147982],[-8.621505,41.147514],[-8.624376,41.148297],[-8.625069,41.148603],[-8.625555,41.149017],[-8.625897,41.151069],[-8.626212,41.152635],[-8.627733,41.152446]]"
"T275","C",NA,NA,"20000079","1414814209","A","False","[[-8.612352,41.147964],[-8.612352,41.147964],[-8.612748,41.148045],[-8.620794,41.147406],[-8.623926,41.148072],[-8.625771,41.149746],[-8.626014,41.151636],[-8.626095,41.152401],[-8.62794,41.152482],[-8.63091,41.152662],[-8.633421,41.152644],[-8.636445,41.1525]]"
"T276","C",NA,NA,"20000005","1414813881","A","False","[[-8.61606,41.147892],[-8.616033,41.147784],[-8.616159,41.147181],[-8.617275,41.147208],[-8.617527,41.147181],[-8.617923,41.147325],[-8.618499,41.148018],[-8.619786,41.147829],[-8.621028,41.147433],[-8.623314,41.147973],[-8.62542,41.148747],[-8.625897,41.150529],[-8.625987,41.152023],[-8.626185,41.152563],[-8.628282,41.152446],[-8.631234,41.152608],[-8.632899,41.151762],[-8.635509,41.151105],[-8.638569,41.151204],[-8.640486,41.151384],[-8.642214,41.151699],[-8.643978,41.152932],[-8.645544,41.155965],[-8.647614,41.158962],[-8.649261,41.161842],[-8.647497,41.164317],[-8.644797,41.165424],[-8.642214,41.166792],[-8.640657,41.167296],[-8.641818,41.167071],[-8.643951,41.168745],[-8.647344,41.171436],[-8.651349,41.174685],[-8.654859,41.17752],[-8.658558,41.180553]]"
"T277","C",NA,NA,"20000395","1414813333","A","False","[[-8.686818,41.17401],[-8.686935,41.175648],[-8.687016,41.176701],[-8.685783,41.176836],[-8.683893,41.17698],[-8.68311,41.177043],[-8.682858,41.177097],[-8.682561,41.177097],[-8.682525,41.177088],[-8.682516,41.177097],[-8.682507,41.177079],[-8.682525,41.17707],[-8.682525,41.177052],[-8.682534,41.177034],[-8.682534,41.177043],[-8.682507,41.177061],[-8.682435,41.177025],[-8.682417,41.177025],[-8.682408,41.177007],[-8.682417,41.176998],[-8.682417,41.177016],[-8.682426,41.177016],[-8.682426,41.177025],[-8.682408,41.177043],[-8.682399,41.177052],[-8.682399,41.177079],[-8.68239,41.177061],[-8.682381,41.177016],[-8.682372,41.176989],[-8.682381,41.177007],[-8.682381,41.177007],[-8.682399,41.177025],[-8.682417,41.177097],[-8.682426,41.177115],[-8.682408,41.17707],[-8.682408,41.177079],[-8.682408,41.177088],[-8.682399,41.177088],[-8.68239,41.17707],[-8.682372,41.177052],[-8.682363,41.177016],[-8.682363,41.176989],[-8.682363,41.177025],[-8.682372,41.177061],[-8.682381,41.17707],[-8.682372,41.17707],[-8.682363,41.177052],[-8.682273,41.177088],[-8.681688,41.177133],[-8.681319,41.177133],[-8.681166,41.176809],[-8.681166,41.176728],[-8.681103,41.176278],[-8.68095,41.175045],[-8.680788,41.173353],[-8.680869,41.172489],[-8.680869,41.172498],[-8.680878,41.172498],[-8.681004,41.1723],[-8.679951,41.17167],[-8.677386,41.171661],[-8.674686,41.172453],[-8.673732,41.172507],[-8.672427,41.171616],[-8.671203,41.170851],[-8.671203,41.170833],[-8.67069,41.170356],[-8.6697,41.169573],[-8.668503,41.168808],[-8.667711,41.168097],[-8.666388,41.1669]]"
"T278","C",NA,NA,"20000529","1414814043","A","False","[[-8.606385,41.146884],[-8.607681,41.14728],[-8.608212,41.147307],[-8.609823,41.147631],[-8.610642,41.147865],[-8.611056,41.147829],[-8.611965,41.147703],[-8.622225,41.147658],[-8.622864,41.147811],[-8.625042,41.148531],[-8.625807,41.150052],[-8.626176,41.15241],[-8.628273,41.152383],[-8.631963,41.152662],[-8.635365,41.152401],[-8.638416,41.153004],[-8.6409,41.153625],[-8.643825,41.154498],[-8.647344,41.154237],[-8.650161,41.15403],[-8.652168,41.152329],[-8.655723,41.151888]]"
"T279","C",NA,NA,"20000015","1414814366","A","False","[[-8.612334,41.148108],[-8.61282,41.148126]]"
"T280","C",NA,NA,"20000626","1414813465","A","False","[[-8.648919,41.174424],[-8.648937,41.174442],[-8.648892,41.174451],[-8.648874,41.174478],[-8.648613,41.174262],[-8.64711,41.17302],[-8.645139,41.171409],[-8.643879,41.169933],[-8.645751,41.168403],[-8.648073,41.168556],[-8.64963,41.167908],[-8.649549,41.167341],[-8.64891,41.166126],[-8.64513,41.165505],[-8.642925,41.165136],[-8.641818,41.164947],[-8.638515,41.164569],[-8.636697,41.164371],[-8.634924,41.163795],[-8.632836,41.162391],[-8.632521,41.162004],[-8.630973,41.160042],[-8.630001,41.158584],[-8.630298,41.158143],[-8.629578,41.157018],[-8.628048,41.157414],[-8.626095,41.157279],[-8.624997,41.157144],[-8.624898,41.157054],[-8.625195,41.155632],[-8.623188,41.155713],[-8.621037,41.155722],[-8.618454,41.155137],[-8.614953,41.154543],[-8.613495,41.154291],[-8.613486,41.154273],[-8.613342,41.15385],[-8.613333,41.153814],[-8.612928,41.153652],[-8.610723,41.15349],[-8.610111,41.153445],[-8.610021,41.152059],[-8.610039,41.151987],[-8.61003,41.151933],[-8.610201,41.151699],[-8.611029,41.15016],[-8.610849,41.149242],[-8.61075,41.149215],[-8.610759,41.149215],[-8.609868,41.149134],[-8.608086,41.14881],[-8.607969,41.148873],[-8.606484,41.148405],[-8.606142,41.14827],[-8.604045,41.147721],[-8.602263,41.147271],[-8.602227,41.147244],[-8.6022,41.147235],[-8.60202,41.148117],[-8.602209,41.150718],[-8.602461,41.153778],[-8.602335,41.156325],[-8.601471,41.158422]]"
