Points
[[-8.632746, 41.14692], [-8.63225472413793, 41.152462137931], [-8.63176344827586, 41.1484336758621], [-8.63127217241379, 41.1531373636364], [-8.63078089655172, 41.1537653453422], [-8.63028962068965, 41.1461908980957], [-8.62979834482759, 41.1505324137931], [-8.62930706896552, 41.1510509827586], [-8.62881579310345, 41.1521119655172], [-8.62832451724138, 41.1502562068966], [-8.62783324137931, 41.1473859444969], [-8.62734196551724, 41.1447006274071], [-8.62685068965517, 41.1447580492611], [-8.6263594137931, 41.1447303881871], [-8.62586813793103, 41.1446574264254], [-8.62537686206896, 41.1445844646637], [-8.6248855862069, 41.144511502902], [-8.62439431034483, 41.1444385411403], [-8.62390303448276, 41.1443575106897], [-8.62341175862069, 41.1442052151724], [-8.62292048275862, 41.1440529196552], [-8.62242920689655, 41.1439006241379], [-8.62193793103448, 41.1436613793103], [-8.62144665517241, 41.1433104679803], [-8.62095537931035, 41.1429595566502], [-8.62046410344828, 41.1426086453202], [-8.61997282758621, 41.1422795880509], [-8.61948155172414, 41.1419590765259], [-8.61899027586207, 41.1416385650009], [-8.618499, 41.141376]]
[[-8.605125, 41.160636], [-8.60421382758621, 41.1618983715903], [-8.60330265517241, 41.16047636714], [-8.60239148275862, 41.1622688167782], [-8.60148031034483, 41.160997538518], [-8.60056913793103, 41.1626052282132], [-8.59965796551724, 41.162580582428], [-8.59874679310345, 41.1613676967896], [-8.59783562068965, 41.1659506466698], [-8.59692444827586, 41.1600389988245], [-8.59601327586207, 41.1629485788177], [-8.59510210344828, 41.1667327336383], [-8.59419093103448, 41.1607841542221], [-8.59327975862069, 41.166566870486], [-8.5923685862069, 41.1679585862069], [-8.5914574137931, 41.1650447586207], [-8.59054624137931, 41.1627279925443], [-8.58963506896552, 41.169014268142], [-8.58872389655172, 41.1643813874239], [-8.58781272413793, 41.1669998493648], [-8.58690155172414, 41.1694272507837], [-8.58599037931035, 41.1660220344832], [-8.58507920689655, 41.1607294581281], [-8.58416803448276, 41.160100562069], [-8.58325686206897, 41.1629034201452], [-8.58234568965517, 41.1695547397108], [-8.58143451724138, 41.1716155763118], [-8.58052334482759, 41.178293322884], [-8.57961217241379, 41.1783919563404], [-8.578701, 41.17842]]
[[-8.648802, 41.163471], [-8.64707989655172, 41.1577203286603], [-8.64535779310345, 41.1612994958383], [-8.64363568965517, 41.1545871237323], [-8.6419135862069, 41.146199434555], [-8.64019148275862, 41.1471794482759], [-8.63846937931034, 41.1419415198939], [-8.63674727586207, 41.1467398513842], [-8.63502517241379, 41.1409897241379], [-8.63330306896552, 41.1428830428705], [-8.63158096551724, 41.1540751574884], [-8.62985886206897, 41.1553854594463], [-8.62813675862069, 41.1573111098637], [-8.62641465517241, 41.1591110157201], [-8.62469255172414, 41.1598057575083], [-8.62297044827586, 41.1602219742571], [-8.62124834482759, 41.1606289008621], [-8.61952624137931, 41.1621024674082], [-8.61780413793103, 41.1624683453202], [-8.61608203448276, 41.1623177530456], [-8.61435993103448, 41.1620767591512], [-8.61263782758621, 41.1618371732915], [-8.61091572413793, 41.1616430452665], [-8.60919362068966, 41.1613612536946], [-8.60747151724138, 41.16105086772], [-8.6057494137931, 41.1607340928382], [-8.60402731034483, 41.1602863743842], [-8.60230520689655, 41.1597899234766], [-8.60058310344828, 41.1579709075862], [-8.598861, 41.158836]]
[[-8.614611, 41.149863], [-8.61419420689655, 41.1516252857143], [-8.6137774137931, 41.1524176256158], [-8.61336062068965, 41.1523182620689], [-8.61294382758621, 41.1527629826346], [-8.61252703448276, 41.1516775214587], [-8.61211024137931, 41.1505920602828], [-8.61169344827586, 41.1503697614356], [-8.61127665517241, 41.1535819184953], [-8.61085986206897, 41.1535848331324], [-8.61044306896552, 41.1535877477695], [-8.61002627586207, 41.1535906624066], [-8.60960948275862, 41.1535935770436], [-8.60919268965517, 41.1535964916807], [-8.60877589655172, 41.152850615543], [-8.60835910344828, 41.1513016381884], [-8.60794231034483, 41.1497526608338], [-8.60752551724138, 41.1529545270936], [-8.60710872413793, 41.1505504137931], [-8.60669193103448, 41.148755612069], [-8.60627513793104, 41.1531127687441], [-8.60585834482759, 41.1519541603923], [-8.60544155172414, 41.1507955520405], [-8.60502475862069, 41.1496369436887], [-8.60460796551724, 41.1484783353369], [-8.60419117241379, 41.1477147598522], [-8.60377437931035, 41.1476418769485], [-8.6033575862069, 41.147536251299], [-8.60294079310345, 41.1474306256495], [-8.602524, 41.147325]]
[[-8.614341, 41.148333], [-8.61382644827586, 41.146664969574], [-8.61331189655172, 41.1471755627586], [-8.61279734482759, 41.1477777], [-8.61228279310345, 41.1462855], [-8.61176824137931, 41.1503315810712], [-8.61125368965517, 41.1460204381339], [-8.61073913793103, 41.1442818793103], [-8.6102245862069, 41.1433459677661], [-8.60971003448276, 41.143195261343], [-8.60919548275862, 41.1431350798548], [-8.60868093103448, 41.1430748983666], [-8.60816637931034, 41.1429149949124], [-8.60765182758621, 41.1427884657999], [-8.60713727586207, 41.1426619366874], [-8.60662272413793, 41.1425354075749], [-8.60610817241379, 41.1424088784624], [-8.60559362068966, 41.1429814894234], [-8.60507906896552, 41.1437252112431], [-8.60456451724138, 41.1446692503979], [-8.60404996551724, 41.1452680444939], [-8.6035354137931, 41.1454506273637], [-8.60302086206896, 41.1455677022546], [-8.60250631034483, 41.1454984375353], [-8.60199175862069, 41.1454253318259], [-8.60147720689655, 41.1453522261165], [-8.60096265517241, 41.1450456400152], [-8.60044810344828, 41.1446724486548], [-8.59993355172414, 41.1442992572944], [-8.599419, 41.144094]]
[[-8.620398, 41.147208], [-8.62006996551724, 41.1466832068966], [-8.61974193103448, 41.1478899603123], [-8.61941389655172, 41.1474917800911], [-8.61908586206897, 41.1470935998699], [-8.61875782758621, 41.1466954196487], [-8.61842979310345, 41.1462972394275], [-8.61810175862069, 41.1461314534116], [-8.61777372413793, 41.1459813950844], [-8.61744568965517, 41.1453395068965], [-8.61711765517241, 41.1450453985801], [-8.61678962068966, 41.1450421825558], [-8.6164615862069, 41.1450304275862], [-8.61613355172414, 41.1442066965517], [-8.61580551724138, 41.1433829655172], [-8.61547748275862, 41.1425592344828], [-8.61514944827586, 41.1429177366771], [-8.6148214137931, 41.1429359452333], [-8.61449337931034, 41.1432125233266], [-8.61416534482759, 41.1434891014199], [-8.61383731034483, 41.1449185784483], [-8.61350927586207, 41.1457409478181], [-8.61318124137931, 41.1452242209338], [-8.61285320689655, 41.1447074940494], [-8.61252517241379, 41.1449928645921], [-8.61219713793103, 41.145948369147], [-8.61186910344828, 41.1455961637024], [-8.61154106896552, 41.1452439582577], [-8.61121303448276, 41.145505728095], [-8.610885, 41.146065]]
[[-8.611128, 41.149485], [-8.61092813793103, 41.1492972158715], [-8.61072827586207, 41.1493218564006], [-8.61052841379311, 41.1493464969296], [-8.61032855172414, 41.1497157931034], [-8.61012868965517, 41.150655387931], [-8.60992882758621, 41.1525302364532], [-8.60972896551724, 41.1523524987858], [-8.60952910344828, 41.1541005881496], [-8.60932924137931, 41.1558486775133], [-8.60912937931035, 41.1574592039409], [-8.60892951724138, 41.1578560729064], [-8.60872965517241, 41.1582529418719], [-8.60852979310345, 41.1586725221675], [-8.60832993103448, 41.1591769359606], [-8.60813006896552, 41.1596813497537], [-8.60793020689655, 41.1601565586207], [-8.60773034482759, 41.1605829310345], [-8.60753048275862, 41.1609364137931], [-8.60733062068966, 41.1609839160703], [-8.60713075862069, 41.1609562621991], [-8.60693089655173, 41.1609286083279], [-8.60673103448276, 41.1609009544567], [-8.60653117241379, 41.1608733005856], [-8.60633131034483, 41.1608456467144], [-8.60613144827586, 41.1608179928432], [-8.6059315862069, 41.1606699135278], [-8.60573172413793, 41.1604423782493], [-8.60553186206897, 41.1602148429708], [-8.605332, 41.160285]]
[[-8.617824, 41.146767], [-8.61736996551724, 41.1451356127321], [-8.61691593103448, 41.1501377068966], [-8.61646189655172, 41.1484255862069], [-8.61600786206897, 41.1481432906404], [-8.61555382758621, 41.1461394197198], [-8.61509979310345, 41.1456691984172], [-8.61464575862069, 41.1457808462408], [-8.61419172413793, 41.1458924940644], [-8.61373768965517, 41.1459935772018], [-8.61328365517241, 41.1459993610806], [-8.61282962068966, 41.1460051449594], [-8.6123755862069, 41.1460109288381], [-8.61192155172414, 41.1460737827586], [-8.61146751724138, 41.1460907586207], [-8.61101348275862, 41.1462080047562], [-8.61055944827586, 41.146333255648], [-8.6101054137931, 41.1464585065398], [-8.60965137931034, 41.1466784425287], [-8.60919734482759, 41.1470021522988], [-8.60874331034483, 41.1476387142857], [-8.60828927586207, 41.1486175935379], [-8.60783524137931, 41.149325458322], [-8.60738120689655, 41.1500333231062], [-8.60692717241379, 41.1507790334585], [-8.60647313793103, 41.151525268351], [-8.60601910344828, 41.152153246824], [-8.60556506896552, 41.152788], [-8.60511103448276, 41.1533075689655], [-8.604657, 41.154507]]
[[-8.654607, 41.17761], [-8.65294789655172, 41.1839433809924], [-8.65128879310345, 41.1794465949405], [-8.64962968965517, 41.1734209523111], [-8.6479705862069, 41.1720854328687], [-8.64631148275862, 41.1707060689655], [-8.64465237931035, 41.1693224594854], [-8.64299327586207, 41.1679355928259], [-8.64133417241379, 41.1665575422414], [-8.63967506896552, 41.1651887818966], [-8.63801596551724, 41.1647334536638], [-8.63635686206897, 41.1643061012449], [-8.63469775862069, 41.1638714479454], [-8.63303865517241, 41.1640878633784], [-8.63137955172414, 41.1638675220754], [-8.62972044827586, 41.1606113377377], [-8.62806134482759, 41.1581465172414], [-8.62640224137931, 41.1533350823469], [-8.62474313793103, 41.1485063793103], [-8.62308403448276, 41.1479533448276], [-8.62142493103448, 41.1476170909091], [-8.61976582758621, 41.1476347642125], [-8.61810672413793, 41.1477161416589], [-8.61644762068966, 41.1477975191053], [-8.61478851724138, 41.1478788965517], [-8.6131294137931, 41.1479602739981], [-8.61147031034483, 41.1479213043568], [-8.60981120689655, 41.1476708492382], [-8.60815210344828, 41.1472856197577], [-8.606493, 41.14458]]
[[-8.62875, 41.158881], [-8.62864882758621, 41.1594138413793], [-8.62854765517241, 41.1599466827586], [-8.62844648275862, 41.1597091163793], [-8.62834531034483, 41.1579164676725], [-8.62824413793103, 41.1577737246941], [-8.62814296551724, 41.157798201891], [-8.62804179310345, 41.1578407241379], [-8.62794062068965, 41.1579852561576], [-8.62783944827586, 41.1619606927899], [-8.62773827586207, 41.1625617059891], [-8.62763710344828, 41.1628625607986], [-8.62753593103448, 41.163163415608], [-8.62743475862069, 41.1633385075862], [-8.6273335862069, 41.1637189158621], [-8.6272324137931, 41.1640993241379], [-8.62713124137931, 41.1643900862069], [-8.62703006896552, 41.1663831477832], [-8.62692889655172, 41.1690537783251], [-8.62682772413793, 41.1671714741379], [-8.62672655172414, 41.1675698711434], [-8.62662537931035, 41.1720427568058], [-8.62652420689655, 41.1694693448276], [-8.62642303448276, 41.1688563103448], [-8.62632186206897, 41.1744909724138], [-8.62622068965517, 41.174259237931], [-8.62611951724138, 41.1719908965517], [-8.62601834482759, 41.1731027068966], [-8.62591717241379, 41.1716483534483], [-8.625816, 41.170194]]
[[-8.610885, 41.145201], [-8.61064106896552, 41.1454127586207], [-8.61039713793103, 41.1461829610679], [-8.61015320689655, 41.1463088609566], [-8.60990927586207, 41.1464347608454], [-8.60966534482759, 41.1465606607341], [-8.6094214137931, 41.1466865606229], [-8.60917748275862, 41.1468124605117], [-8.60893355172414, 41.1470051106583], [-8.60868962068965, 41.1473621369906], [-8.60844568965517, 41.1477191633229], [-8.60820175862069, 41.1480761896552], [-8.60795782758621, 41.1484539827586], [-8.60771389655172, 41.1489011896552], [-8.60746996551724, 41.1493483965517], [-8.60722603448276, 41.1497956034483], [-8.60698210344828, 41.1502467375946], [-8.60673817241379, 41.1506929529016], [-8.60649424137931, 41.1511391682086], [-8.60625031034483, 41.1515744331371], [-8.60600637931035, 41.1520008166526], [-8.60576244827586, 41.1524272001682], [-8.60551851724138, 41.1528535836838], [-8.6052745862069, 41.1532830145474], [-8.60503065517241, 41.1539271449353], [-8.60478672413793, 41.1545712753233], [-8.60454279310345, 41.1584894334975], [-8.60429886206897, 41.160638137931], [-8.60405493103448, 41.1611446803355], [-8.603811, 41.161383]]
[[-8.615304, 41.142519], [-8.61499706896552, 41.1418826206897], [-8.61469013793103, 41.1430762413793], [-8.61438320689655, 41.142731765252], [-8.61407627586207, 41.1417676870027], [-8.61376934482759, 41.1411593071371], [-8.6134624137931, 41.1410308243785], [-8.61315548275862, 41.1409023416199], [-8.61284855172414, 41.1443995302889], [-8.61254162068965, 41.1448412621156], [-8.61223468965517, 41.1452829939422], [-8.61192775862069, 41.1457247257689], [-8.61162082758621, 41.1461664575955], [-8.61131389655172, 41.145217934033], [-8.61100696551724, 41.1478717155172], [-8.61070003448276, 41.1478120344828], [-8.61039310344828, 41.1477523534483], [-8.61008617241379, 41.1476926724138], [-8.60977924137931, 41.1476329913793], [-8.60947231034483, 41.1475733103448], [-8.60916537931035, 41.1475266647676], [-8.60885844827586, 41.1474812923538], [-8.60855151724138, 41.14743591994], [-8.6082445862069, 41.1471861568577], [-8.60793765517241, 41.1467615304641], [-8.60763072413793, 41.1463369040705], [-8.60732379310345, 41.1459122776769], [-8.60701686206897, 41.1460790431035], [-8.60670993103448, 41.1461868103448], [-8.606403, 41.144472]]
[[-8.618913, 41.155236], [-8.61864796551724, 41.1552208374384], [-8.61838293103448, 41.155153850701], [-8.61811789655172, 41.1550868639636], [-8.61785286206896, 41.1550353585688], [-8.61758782758621, 41.1549875327975], [-8.61732279310345, 41.1549397070262], [-8.61705775862069, 41.1548918812549], [-8.61679272413793, 41.1548440554835], [-8.61652768965517, 41.1547962297122], [-8.61626265517241, 41.1547484039409], [-8.61599762068965, 41.1547005781696], [-8.6157325862069, 41.1546527523982], [-8.61546755172414, 41.1550565363834], [-8.61520251724138, 41.1555913008417], [-8.61493748275862, 41.1561260653], [-8.61467244827586, 41.1566608297584], [-8.6144074137931, 41.1571955942167], [-8.61414237931034, 41.157730358675], [-8.61387734482759, 41.1582651231333], [-8.61361231034483, 41.1587998875916], [-8.61334727586207, 41.1594773480485], [-8.61308224137931, 41.1609641623721], [-8.61281720689655, 41.1624509766957], [-8.61255217241379, 41.1636593162715], [-8.61228713793103, 41.1604830436422], [-8.61202210344828, 41.1562680449775], [-8.61175706896552, 41.1590609836661], [-8.61149203448276, 41.1612509857313], [-8.611227, 41.162301]]
[[-8.629974, 41.181021], [-8.62936013793104, 41.1794187123633], [-8.62874627586207, 41.1778212703448], [-8.6281324137931, 41.1776621772705], [-8.62751855172414, 41.1749467058824], [-8.62690468965517, 41.1802528078818], [-8.62629082758621, 41.1807257068966], [-8.62567696551724, 41.1694021974922], [-8.62506310344828, 41.1665130114943], [-8.62444924137931, 41.1598618129428], [-8.62383537931034, 41.1591007921587], [-8.62322151724138, 41.1579535376239], [-8.62260765517241, 41.155893247522], [-8.62199379310345, 41.1538329574201], [-8.62137993103448, 41.1517726673182], [-8.62076606896552, 41.1528534310345], [-8.62015220689655, 41.1516825563561], [-8.61953834482759, 41.1553300599209], [-8.61892448275862, 41.1551942052007], [-8.61831062068966, 41.1556908551724], [-8.61769675862069, 41.1560422758621], [-8.61708289655172, 41.1559550574713], [-8.61646903448276, 41.1551422586207], [-8.61585517241379, 41.1548300428312], [-8.61524131034483, 41.1551272813067], [-8.61462744827586, 41.1554245197822], [-8.6140135862069, 41.1542915054187], [-8.61339972413793, 41.1541376622718], [-8.61278586206896, 41.1551712072044], [-8.612172, 41.153778]]
[[-8.648973, 41.045373], [-8.6459365862069, 41.1072427241391], [-8.64290017241379, 41.028436551724], [-8.63986375862069, 41.0166502758621], [-8.63682734482759, 41.0782895220196], [-8.63379093103448, 41.0794377135279], [-8.63075451724138, 41.080371994695], [-8.62771810344828, 41.081421022786], [-8.62468168965517, 41.0826662254366], [-8.62164527586207, 41.0839323176686], [-8.61860886206897, 41.0848190579799], [-8.61557244827586, 41.0856733503774], [-8.61253603448276, 41.0861687660393], [-8.60949962068966, 41.0864772451872], [-8.60646320689655, 41.0872285868416], [-8.60342679310345, 41.0884029796599], [-8.60039037931034, 41.0894750887108], [-8.59735396551724, 41.0900105558735], [-8.59431755172414, 41.0916468910345], [-8.59128113793103, 41.0930648146552], [-8.58824472413793, 41.0938949522209], [-8.58520831034483, 41.0940316465701], [-8.58217189655172, 41.0930669863245], [-8.57913548275862, 41.145633117374], [-8.57609906896552, 41.1318411833554], [-8.57306265517241, 41.1419406127321], [-8.57002624137931, 41.1257526696915], [-8.56698982758621, 41.1600917148541], [-8.5639534137931, 41.1592733694581], [-8.560917, 41.159286]]
[[-8.593551, 41.150862], [-8.59227455172414, 41.1513662860041], [-8.59099810344827, 41.155180119403], [-8.58972165517241, 41.1498428275862], [-8.58844520689655, 41.1534573702359], [-8.58716875862069, 41.1490934425287], [-8.58589231034483, 41.1556014650246], [-8.58461586206896, 41.1558628330049], [-8.5833394137931, 41.1560217136116], [-8.58206296551724, 41.1560933738657], [-8.58078651724138, 41.1520558674569], [-8.57951006896552, 41.1549986060161], [-8.57823362068966, 41.1454611434483], [-8.57695717241379, 41.1448104181034], [-8.57568072413793, 41.1580568772951], [-8.57440427586207, 41.1453503206233], [-8.57312782758621, 41.1456428043631], [-8.57185137931034, 41.1588773163418], [-8.57057493103448, 41.1442141034483], [-8.56929848275862, 41.1597316979786], [-8.56802203448276, 41.1615875172414], [-8.5667455862069, 41.154184175092], [-8.56546913793103, 41.1405210527001], [-8.56419268965517, 41.1409063955758], [-8.56291624137931, 41.1410684566259], [-8.56163979310345, 41.1409165720508], [-8.56036334482759, 41.1372882], [-8.55908689655172, 41.135527782266], [-8.55781044827586, 41.1362212651388], [-8.556534, 41.137272]]
[[-8.655048, 41.191056], [-8.65244948275862, 41.1791292849365], [-8.64985096551724, 41.1735761347642], [-8.64725244827586, 41.1714377146123], [-8.64465393103448, 41.1694106538031], [-8.6420554137931, 41.1684311916953], [-8.63945689655172, 41.1695586226098], [-8.63685837931035, 41.1705520777784], [-8.63425986206897, 41.1714880788431], [-8.63166134482759, 41.1721396703717], [-8.62906282758621, 41.1726578154888], [-8.62646431034483, 41.1730819261778], [-8.62386579310345, 41.1733462510928], [-8.62126727586207, 41.1736141389744], [-8.61866875862069, 41.1739011159163], [-8.61607024137931, 41.1741880928583], [-8.61347172413793, 41.1742088886505], [-8.61087320689655, 41.1741891730417], [-8.60827468965517, 41.1734189439893], [-8.60567617241379, 41.1721172926272], [-8.60307765517241, 41.1716340847701], [-8.60047913793104, 41.1714937327586], [-8.59788062068966, 41.171418], [-8.59528210344828, 41.171418], [-8.5926835862069, 41.154196086356], [-8.59008506896552, 41.160347937931], [-8.58748655172414, 41.1375075517241], [-8.58488803448276, 41.1323696541431], [-8.58228951724138, 41.1641968071303], [-8.579691, 41.148108]]
[[-8.674119, 41.153868], [-8.67333631034483, 41.1545589603349], [-8.67255362068965, 41.1548485102651], [-8.67177093103448, 41.1552589889101], [-8.67098824137931, 41.1557034307746], [-8.67020555172414, 41.1560795454545], [-8.66942286206896, 41.1563852424242], [-8.66864017241379, 41.1566909393939], [-8.66785748275862, 41.1573220811606], [-8.66707479310345, 41.1610749105232], [-8.66629210344827, 41.1599211180143], [-8.6655094137931, 41.158039860671], [-8.66472672413793, 41.1591292976407], [-8.66394403448276, 41.1612347785844], [-8.66316134482759, 41.1633726206897], [-8.66237865517241, 41.1644207782085], [-8.66159596551724, 41.1653007251581], [-8.66081327586207, 41.1662028103448], [-8.6600305862069, 41.1671324311403], [-8.65924789655172, 41.1680639758832], [-8.65846520689655, 41.1689893089374], [-8.65768251724138, 41.1699051090781], [-8.65689982758621, 41.1708562758621], [-8.65611713793103, 41.1727095968756], [-8.65533444827586, 41.1757495461993], [-8.65455175862069, 41.1765691896552], [-8.65376906896552, 41.1838373017241], [-8.65298637931034, 41.1784924043887], [-8.65220368965517, 41.1810689013633], [-8.651421, 41.176386]]
[[-8.612532, 41.145939], [-8.61028510344828, 41.1462505672062], [-8.60803820689655, 41.1483626062291], [-8.60579131034483, 41.1525223026207], [-8.6035444137931, 41.1619066850754], [-8.60129751724138, 41.1640411459436], [-8.59905062068965, 41.1655067317584], [-8.59680372413793, 41.1664028888728], [-8.59455682758621, 41.1671132342281], [-8.59230993103448, 41.1680236989779], [-8.59006303448276, 41.1694348695652], [-8.58781613793103, 41.1721126403941], [-8.58556924137931, 41.1762716498674], [-8.58332234482759, 41.1801231471532], [-8.58107544827586, 41.1804183148557], [-8.57882855172414, 41.1806469235164], [-8.57658165517241, 41.1805492967944], [-8.57433475862069, 41.180255603386], [-8.57208786206897, 41.1799318960495], [-8.56984096551724, 41.1797285373134], [-8.56759406896552, 41.1812381179467], [-8.56534717241379, 41.1811243648498], [-8.56310027586207, 41.181406646693], [-8.56085337931034, 41.1819357192118], [-8.55860648275862, 41.1835434395802], [-8.5563595862069, 41.1854889458128], [-8.55411268965517, 41.1867692330003], [-8.55186579310345, 41.1874006323787], [-8.54961889655172, 41.188023862069], [-8.547372, 41.188614]]
[[-8.624196, 41.158962], [-8.62402375862069, 41.1590572228764], [-8.62385151724138, 41.1591524457527], [-8.62367927586207, 41.1592476686291], [-8.62350703448276, 41.1593428915055], [-8.62333479310345, 41.1594381143818], [-8.62316255172414, 41.1595333372582], [-8.62299031034483, 41.1641788965517], [-8.62281806896552, 41.1628652972501], [-8.62264582758621, 41.1613325670013], [-8.6224735862069, 41.1597998367525], [-8.62230134482759, 41.1582671065037], [-8.62212910344827, 41.1635359814324], [-8.62195686206896, 41.1608132427056], [-8.62178462068965, 41.1604433359288], [-8.62161237931035, 41.160547051168], [-8.62144013793104, 41.1606507664071], [-8.62126789655172, 41.1607544816463], [-8.62109565517241, 41.1608581968854], [-8.6209234137931, 41.1621458275862], [-8.62075117241379, 41.1573659187192], [-8.62057893103448, 41.1595563791144], [-8.62040668965517, 41.158559140674], [-8.62023444827586, 41.1575619022335], [-8.62006220689655, 41.1565646637931], [-8.61988996551724, 41.1557088986737], [-8.61971772413793, 41.1558175432361], [-8.61954548275862, 41.1559261877984], [-8.61937324137931, 41.1560348323607], [-8.619201, 41.155479]]
[[-8.66232, 41.158917], [-8.6611444137931, 41.1583046419098], [-8.65996882758621, 41.1593184082937], [-8.65879324137931, 41.160397718044], [-8.65761765517241, 41.1612681768685], [-8.65644206896552, 41.1619037808942], [-8.65526648275862, 41.1620593996428], [-8.65409089655172, 41.1621437046298], [-8.65291531034483, 41.1619665870479], [-8.65173972413793, 41.1617754348192], [-8.65056413793103, 41.1615815967116], [-8.64938855172414, 41.1613687974423], [-8.64821296551724, 41.1611559981731], [-8.64703737931034, 41.1609431989039], [-8.64586179310345, 41.1607272766458], [-8.64468620689655, 41.1605097168607], [-8.64351062068966, 41.1603092210031], [-8.64233503448276, 41.1602704026652], [-8.64115944827586, 41.1605326848468], [-8.63998386206896, 41.1608724427141], [-8.63880827586207, 41.1613464694105], [-8.63763268965517, 41.1618204961068], [-8.63645710344828, 41.1623673640432], [-8.63528151724138, 41.1629147744143], [-8.63410593103448, 41.1634837525936], [-8.63293034482759, 41.1640530192669], [-8.63175475862069, 41.1645041703148], [-8.63057917241379, 41.1646983976012], [-8.6294035862069, 41.1648926248875], [-8.628228, 41.165181]]
[[-8.650287, 41.153814], [-8.64812296551724, 41.1539507068966], [-8.64595893103448, 41.1562750497707], [-8.64379489655173, 41.1518385159642], [-8.64163086206897, 41.1458063497537], [-8.63946682758621, 41.1438905125392], [-8.63730279310345, 41.1592519241379], [-8.63513875862069, 41.1411102827586], [-8.63297472413793, 41.1711477332974], [-8.63081068965517, 41.1722956572599], [-8.62864665517241, 41.1726886769754], [-8.62648262068966, 41.1730580689655], [-8.6243185862069, 41.1732277971602], [-8.62215455172414, 41.1735041750795], [-8.61999051724138, 41.1736390899475], [-8.61782648275862, 41.1738948010175], [-8.61566244827586, 41.1742109424673], [-8.6134984137931, 41.1744782615764], [-8.61133437931034, 41.1743587383204], [-8.60917034482759, 41.173976637931], [-8.60700631034483, 41.1727002170385], [-8.60484227586207, 41.1717038374908], [-8.60267824137931, 41.1713566962077], [-8.60051420689655, 41.1711286142743], [-8.59835017241379, 41.1714153071618], [-8.59618613793103, 41.171738921886], [-8.59402210344827, 41.171169627824], [-8.59185806896552, 41.168087415245], [-8.58969403448276, 41.1637858669951], [-8.58753, 41.168385]]
[[-8.623395, 41.164218], [-8.6228044137931, 41.1641468209121], [-8.62221382758621, 41.1640801418243], [-8.62162324137931, 41.1640092702486], [-8.62103265517241, 41.1639360192462], [-8.62044206896552, 41.1638627682438], [-8.61985148275862, 41.1637895172414], [-8.61926089655172, 41.1637181690571], [-8.61867031034483, 41.1636476122978], [-8.61807972413793, 41.1635770555386], [-8.61748913793103, 41.16350764083], [-8.61689855172414, 41.1634414394263], [-8.61630796551724, 41.1633752380226], [-8.61571737931034, 41.1633090366189], [-8.61512679310345, 41.1632428352151], [-8.61453620689655, 41.1631774320487], [-8.61394562068966, 41.1631381034483], [-8.61335503448276, 41.1630396724138], [-8.61276444827586, 41.1624636735143], [-8.61217386206897, 41.1563064981658], [-8.61158327586207, 41.1561254691645], [-8.61099268965517, 41.1625717774955], [-8.61040210344828, 41.1588231092559], [-8.60981151724138, 41.1615159931035], [-8.60922093103448, 41.1626316583072], [-8.60863034482759, 41.1634619310345], [-8.60803975862069, 41.1597388647215], [-8.60744917241379, 41.1659022192118], [-8.6068585862069, 41.1624725275862], [-8.606268, 41.164245]]
[[-8.630028, 41.157216], [-8.62934772413793, 41.1596648433283], [-8.62866744827586, 41.1600851215971], [-8.62798717241379, 41.1572188582759], [-8.62730689655172, 41.1572256610345], [-8.62662662068965, 41.1572324637931], [-8.62594634482759, 41.1570214343581], [-8.62526606896552, 41.1567468651849], [-8.62458579310345, 41.1555127790948], [-8.62390551724138, 41.1556084428879], [-8.62322524137931, 41.155704106681], [-8.62254496551724, 41.1557997704741], [-8.62186468965517, 41.1556901570223], [-8.6211844137931, 41.1555733714666], [-8.62050413793103, 41.1554565859109], [-8.61982386206897, 41.1553503515017], [-8.6191435862069, 41.1552455061179], [-8.61846331034483, 41.1551406607341], [-8.61778303448276, 41.1550321880878], [-8.61710275862069, 41.1549085015674], [-8.61642248275862, 41.154784815047], [-8.61574220689655, 41.1546611285266], [-8.61506193103448, 41.1545374420063], [-8.61438165517241, 41.1544078475184], [-8.61370137931035, 41.1542780839147], [-8.61302110344828, 41.1537839325337], [-8.61234082758621, 41.1536557646177], [-8.61166055172414, 41.1529964403183], [-8.61098027586207, 41.1502401967546], [-8.6103, 41.151906]]
[[-8.604288, 41.146389], [-8.60403910344828, 41.1464469622107], [-8.60379020689655, 41.1465049244214], [-8.60354131034483, 41.1464857766341], [-8.6032924137931, 41.14632975193], [-8.60304351724138, 41.1461737272259], [-8.60279462068966, 41.1498110461718], [-8.60254572413793, 41.1537005821157], [-8.60229682758621, 41.1530552586207], [-8.60204793103448, 41.1475170258621], [-8.60179903448276, 41.1564049475262], [-8.60155013793104, 41.1581969224138], [-8.60130124137931, 41.1587880517241], [-8.60105234482759, 41.1592981934299], [-8.60080344827586, 41.1592525378494], [-8.60055455172414, 41.1592068822689], [-8.60030565517241, 41.1591612266884], [-8.60005675862069, 41.1591155711079], [-8.59980786206897, 41.1590699155274], [-8.59955896551724, 41.1590217275862], [-8.59931006896552, 41.1588198448276], [-8.59906117241379, 41.158617962069], [-8.59881227586207, 41.1584160793103], [-8.59856337931035, 41.1581783793103], [-8.59831448275862, 41.1579294827586], [-8.5980655862069, 41.1576906799832], [-8.59781668965517, 41.1575055252313], [-8.59756779310345, 41.1573203704794], [-8.59731889655172, 41.1571934482759], [-8.59707, 41.157036]]
