Points
[[-8.632746, 41.14692], [-8.63245524489796, 41.1511142970039], [-8.63216448979592, 41.1517222163265], [-8.63187373469388, 41.1493380244898], [-8.63158297959184, 41.1498597606679], [-8.6312922244898, 41.1529259053803], [-8.63100146938775, 41.1540676962785], [-8.63071071428571, 41.1526832814499], [-8.63041995918367, 41.1482004453244], [-8.63012920408163, 41.1469493016582], [-8.62983844897959, 41.1504900816327], [-8.62954769387755, 41.1507969897959], [-8.62925693877551, 41.1511038979592], [-8.62896618367347, 41.1516524387755], [-8.62867542857143, 41.1523063943249], [-8.62838467346939, 41.1506076675985], [-8.62809391836735, 41.1489089408722], [-8.62780316326531, 41.1472102141459], [-8.62751240816326, 41.1455114874196], [-8.62722165306122, 41.1447146899019], [-8.62693089795918, 41.1447486742645], [-8.62664014285714, 41.1447720806224], [-8.6263493877551, 41.1447288991716], [-8.62605863265306, 41.1446857177208], [-8.62576787755102, 41.14464253627], [-8.62547712244898, 41.1445993548192], [-8.62518636734694, 41.1445561733684], [-8.6248956122449, 41.1445129919176], [-8.62460485714286, 41.1444698104668], [-8.62431410204082, 41.144426629016], [-8.62402334693878, 41.1443834475652], [-8.62373259183673, 41.1443046734694], [-8.62344183673469, 41.1442145393878], [-8.62315108163265, 41.1441244053061], [-8.62286032653061, 41.1440342712245], [-8.62256957142857, 41.1439441371429], [-8.62227881632653, 41.1438540030612], [-8.62198806122449, 41.1436971865889], [-8.62169730612245, 41.1434895043732], [-8.62140655102041, 41.1432818221574], [-8.62111579591837, 41.1430741399417], [-8.62082504081633, 41.1428664577259], [-8.62053428571429, 41.1426587755102], [-8.62024353061224, 41.1424561964422], [-8.6199527755102, 41.1422665059478], [-8.61966202040816, 41.1420768154535], [-8.61937126530612, 41.1418871249591], [-8.61908051020408, 41.1416974344647], [-8.61878975510204, 41.1415077439703], [-8.618499, 41.141376]]
[[-8.623044, 41.164182], [-8.62180530612245, 41.1640720127858], [-8.6205666122449, 41.1639049373558], [-8.61932791836735, 41.1637729129301], [-8.6180892244898, 41.1636195808945], [-8.61685053061225, 41.1634642648657], [-8.61561183673469, 41.1632994027309], [-8.61437314285714, 41.1631324285714], [-8.61313444897959, 41.1629561350608], [-8.61189575510204, 41.1627890265052], [-8.61065706122449, 41.1626502516725], [-8.60941836734694, 41.1624984489796], [-8.60817967346939, 41.1623332897959], [-8.60694097959184, 41.1621797433673], [-8.60570228571429, 41.1620300505494], [-8.60446359183674, 41.1618775959184], [-8.60322489795918, 41.1617577076218], [-8.60198620408163, 41.1616355235319], [-8.60074751020408, 41.1615090280417], [-8.59950881632653, 41.161348281508], [-8.59827012244898, 41.1611952122449], [-8.59703142857143, 41.1610016262084], [-8.59579273469388, 41.1607441600323], [-8.59455404081633, 41.160655574344], [-8.59331534693878, 41.1605670962099], [-8.59207665306123, 41.1614944322118], [-8.59083795918367, 41.1627006905818], [-8.58959926530612, 41.164101334934], [-8.58836057142857, 41.1640587169811], [-8.58712187755102, 41.1636333541779], [-8.58588318367347, 41.1633420952644], [-8.58464448979592, 41.1632464432275], [-8.58340579591837, 41.1636440312125], [-8.58216710204082, 41.16444240248], [-8.58092840816327, 41.1642176605528], [-8.57968971428572, 41.1642952451299], [-8.57845102040816, 41.1650131245362], [-8.57721232653061, 41.1659676287921], [-8.57597363265306, 41.1672422295918], [-8.57473493877551, 41.1680164132653], [-8.57349624489796, 41.1687546711146], [-8.57225755102041, 41.1691498067602], [-8.57101885714286, 41.1688465848214], [-8.56978016326531, 41.1689534634388], [-8.56854146938776, 41.16792539767], [-8.5673027755102, 41.1670514081633], [-8.56606408163265, 41.1667533885714], [-8.5648253877551, 41.1670616857143], [-8.56358669387755, 41.1676915963814], [-8.562348, 41.167953]]
[[-8.618868, 41.155101], [-8.61797406122449, 41.1549774953008], [-8.61708012244898, 41.1548448820272], [-8.61618618367347, 41.1547019847508], [-8.61529224489796, 41.1545590874744], [-8.61439830612245, 41.15439950895], [-8.61350436734694, 41.1542347045947], [-8.61261042857143, 41.1539967605042], [-8.61171648979592, 41.1560790816326], [-8.61082255102041, 41.1571772472833], [-8.6099286122449, 41.1573029037901], [-8.60903467346939, 41.1579752834212], [-8.60814073469388, 41.1595725744434], [-8.60724679591837, 41.1626270379652], [-8.60635285714286, 41.1687758571428], [-8.60545891836735, 41.1673076395221], [-8.60456497959184, 41.1706784428074], [-8.60367104081633, 41.1711249826531], [-8.60277710204082, 41.1711398816327], [-8.60188316326531, 41.1711547806122], [-8.6009892244898, 41.1711913023618], [-8.60009528571429, 41.1712937537721], [-8.59920134693878, 41.1713962051823], [-8.59830740816327, 41.1714986565925], [-8.59741346938775, 41.1716011080027], [-8.59651953061225, 41.1715008330886], [-8.59562559183674, 41.1713389037322], [-8.59473165306123, 41.1711769743759], [-8.59383771428572, 41.1710150450195], [-8.59294377551021, 41.1705581648765], [-8.5920498367347, 41.1699805026853], [-8.59115589795918, 41.1694028404941], [-8.59026195918367, 41.1688404680495], [-8.58936802040816, 41.1683202249916], [-8.58847408163265, 41.1677999819338], [-8.58758014285714, 41.1672797388759], [-8.58668620408163, 41.1669444582094], [-8.58579226530612, 41.1667423112501], [-8.58489832653061, 41.1665401642908], [-8.5840043877551, 41.1663380173316], [-8.58311044897959, 41.1655466407672], [-8.58221651020408, 41.1643188212442], [-8.58132257142857, 41.1635320363636], [-8.58042863265306, 41.1637620896501], [-8.57953469387755, 41.1642409854227], [-8.57864075510204, 41.1647074949942], [-8.57774681632653, 41.1651713311513], [-8.57685287755102, 41.1645494627943], [-8.57595893877551, 41.1634195148074], [-8.575065, 41.162265]]
[[-8.632737, 41.168295], [-8.63214832653061, 41.1684438416327], [-8.63155965306123, 41.1679861036107], [-8.63097097959184, 41.1680313861852], [-8.63038230612245, 41.1680766687598], [-8.62979363265306, 41.1679043564686], [-8.62920495918367, 41.1677202339297], [-8.62861628571429, 41.1675361113908], [-8.6280276122449, 41.1673606342229], [-8.62743893877551, 41.1671945981162], [-8.62685026530612, 41.1670285620094], [-8.62626159183674, 41.166961244898], [-8.62567291836735, 41.1667952529538], [-8.62508424489796, 41.1665318990333], [-8.62449557142857, 41.1646124659091], [-8.62390689795918, 41.1644485738636], [-8.6233182244898, 41.1642846818182], [-8.62272955102041, 41.1642064479055], [-8.62214087755102, 41.1641301825167], [-8.62155220408163, 41.164053917128], [-8.62096353061225, 41.1639770713428], [-8.62037485714286, 41.1638979219688], [-8.61978618367347, 41.1638187725948], [-8.61919751020408, 41.1637396232207], [-8.61860883673469, 41.163660928843], [-8.61802016326531, 41.1635825882672], [-8.61743148979592, 41.1635042476915], [-8.61684281632653, 41.1634259071157], [-8.61625414285714, 41.1633542978489], [-8.61566546938776, 41.1632883846033], [-8.61507679591837, 41.1632224713577], [-8.61448812244898, 41.163156558112], [-8.61389944897959, 41.1630856733887], [-8.6133107755102, 41.1630112166653], [-8.61272210204082, 41.1629367599419], [-8.61213342857143, 41.1628623032185], [-8.61154475510204, 41.1628147346939], [-8.61095608163265, 41.1627778364551], [-8.61036740816327, 41.1626730041935], [-8.60977873469388, 41.1596459540816], [-8.60919006122449, 41.1562410132189], [-8.6086013877551, 41.1548969863945], [-8.60801271428571, 41.1620773492063], [-8.60742404081633, 41.1534793763265], [-8.60683536734694, 41.1534746669388], [-8.60624669387755, 41.1559020511256], [-8.60565802040816, 41.161709891437], [-8.60506934693877, 41.1537107175081], [-8.60448067346939, 41.1573138786251], [-8.603892, 41.161545]]
[[-8.616024, 41.140467], [-8.61583518367347, 41.1404354165121], [-8.61564636734694, 41.1403109693878], [-8.61545755102041, 41.1402989903692], [-8.61526873469388, 41.1403138410915], [-8.61507991836735, 41.1403286918138], [-8.61489110204081, 41.1403435425361], [-8.61470228571429, 41.1407717755102], [-8.61451346938775, 41.1415481884754], [-8.61432465306122, 41.1423478811525], [-8.61413583673469, 41.1410711435155], [-8.61394702040816, 41.1410952653061], [-8.61375820408163, 41.1427526530612], [-8.6135693877551, 41.1432675446939], [-8.61338057142857, 41.1434016042857], [-8.61319175510204, 41.1435356638776], [-8.61300293877551, 41.1436697234694], [-8.61281412244898, 41.1438037830612], [-8.61262530612245, 41.1427469646046], [-8.61243648979592, 41.1416701214923], [-8.61224767346939, 41.1405932783801], [-8.61205885714286, 41.14311912], [-8.61187004081633, 41.1445266646079], [-8.61168122448979, 41.1446782145542], [-8.61149240816327, 41.1448297645005], [-8.61130359183673, 41.1449813144468], [-8.6111147755102, 41.1450600544218], [-8.61092595918367, 41.1471581510204], [-8.61073714285714, 41.1461913642857], [-8.61054832653061, 41.1474721683674], [-8.61035951020408, 41.148752972449], [-8.61017069387755, 41.1500272040816], [-8.60998187755102, 41.150914705102], [-8.60979306122449, 41.1519409672699], [-8.60960424489796, 41.1532056804005], [-8.60941542857143, 41.154470393531], [-8.6092266122449, 41.1559424868805], [-8.60903779591837, 41.1470165597668], [-8.60884897959184, 41.1476829363745], [-8.60866016326531, 41.1518109795919], [-8.60847134693877, 41.1559390228092], [-8.60828253061224, 41.157495955102], [-8.60809371428571, 41.1575261657143], [-8.60790489795918, 41.1575563763265], [-8.60771608163265, 41.1575865869388], [-8.60752726530612, 41.157616797551], [-8.60733844897959, 41.1576470081633], [-8.60714963265306, 41.1578081895044], [-8.60696081632653, 41.1580340947522], [-8.606772, 41.15826]]
[[-8.649207, 41.169879], [-8.6478588367347, 41.1698213176432], [-8.64651067346939, 41.1695373941327], [-8.64516251020408, 41.1695240096038], [-8.64381434693878, 41.1686965435993], [-8.64246618367347, 41.1703688702624], [-8.64111802040816, 41.1662841559767], [-8.63976985714286, 41.1653760754527], [-8.63842169387755, 41.1647254319262], [-8.63707353061224, 41.1644487274179], [-8.63572536734694, 41.1641778141783], [-8.63437720408163, 41.163893990333], [-8.63302904081633, 41.1626322753777], [-8.63168087755102, 41.1640097530196], [-8.63033271428571, 41.1586530267857], [-8.62898455102041, 41.1583467278911], [-8.6276363877551, 41.162349924812], [-8.6262882244898, 41.1649446599342], [-8.62494006122449, 41.1657538508131], [-8.62359189795918, 41.1665630416921], [-8.62224373469388, 41.167372232571], [-8.62089557142857, 41.16818142345], [-8.61954740816327, 41.1689906143289], [-8.61819924489796, 41.1697998052079], [-8.61685108163265, 41.1706089960869], [-8.61550291836735, 41.1714181869658], [-8.61415475510204, 41.1722273778448], [-8.61280659183674, 41.1730365687237], [-8.61145842857143, 41.1738457596027], [-8.61011026530612, 41.1740955457325], [-8.60876210204082, 41.1734105477981], [-8.60741393877551, 41.1727255498637], [-8.6060657755102, 41.1720574723931], [-8.6047176122449, 41.1715934641459], [-8.60336944897959, 41.1711294558988], [-8.60202128571429, 41.1706654476517], [-8.60067312244898, 41.1702014394045], [-8.59932495918367, 41.1697374311574], [-8.59797679591837, 41.1692734229103], [-8.59662863265306, 41.1688094146631], [-8.59528046938776, 41.168345406416], [-8.59393230612245, 41.1678813981689], [-8.59258414285714, 41.1674173899217], [-8.59123597959184, 41.1669533816746], [-8.58988781632653, 41.1664893734275], [-8.58853965306123, 41.1660253651803], [-8.58719148979592, 41.1655613569332], [-8.58584332653061, 41.165097348686], [-8.58449516326531, 41.164757475455], [-8.583147, 41.164758]]
[[-8.649405, 41.162238], [-8.64800963265306, 41.1593838395176], [-8.64661426530612, 41.1642451166181], [-8.64521889795918, 41.1547543103803], [-8.64382353061225, 41.1529975529291], [-8.64242816326531, 41.1616257969925], [-8.64103279591837, 41.1435644653061], [-8.63963742857143, 41.141735], [-8.63824206122449, 41.1699188286864], [-8.63684669387755, 41.1706132368497], [-8.63545132653061, 41.1713076450129], [-8.63405595918367, 41.171645043567], [-8.63266059183673, 41.1719453508873], [-8.6312652244898, 41.1722456582076], [-8.62986985714286, 41.1725098325449], [-8.62847448979592, 41.1727716564401], [-8.62707912244898, 41.1730313620803], [-8.62568375510204, 41.17316939842], [-8.6242883877551, 41.1733074347597], [-8.62289302040816, 41.1734455879757], [-8.62149765306122, 41.1735901530612], [-8.62010228571429, 41.1737347181467], [-8.61870691836735, 41.1738848897062], [-8.61731155102041, 41.1740658274501], [-8.61591618367347, 41.174246765194], [-8.61452081632653, 41.1743922822891], [-8.61312544897959, 41.1744117979164], [-8.61173008163265, 41.1744313135436], [-8.61033471428571, 41.1741816759941], [-8.60893934693878, 41.1736062667789], [-8.60754397959184, 41.1730308575636], [-8.6061486122449, 41.1725111156463], [-8.60475324489796, 41.1719943129252], [-8.60335787755102, 41.1715535683694], [-8.60196251020408, 41.171501994217], [-8.60056714285714, 41.1714504200645], [-8.5991717755102, 41.1714035820302], [-8.59777640816327, 41.1715636566393], [-8.59638104081633, 41.1717237312483], [-8.59498567346939, 41.1718412392857], [-8.59359030612245, 41.1710001428571], [-8.59219493877551, 41.1701590464286], [-8.59079957142857, 41.1693284769231], [-8.58940420408163, 41.1685019901099], [-8.58800883673469, 41.1672946126531], [-8.58661346938776, 41.1646108561225], [-8.58521810204082, 41.1635032685285], [-8.58382273469388, 41.1613497833595], [-8.58242736734694, 41.1612017142857], [-8.581032, 41.163516]]
[[-8.666811, 41.175549], [-8.66662622448979, 41.1741274081633], [-8.66644144897959, 41.1745688163265], [-8.66625667346939, 41.1749767436368], [-8.66607189795918, 41.1753276094932], [-8.66588712244898, 41.1756784753497], [-8.66570234693877, 41.1760293412061], [-8.66551757142857, 41.1763710252101], [-8.66533279591837, 41.1764579783914], [-8.66514802040816, 41.1765449315726], [-8.66496324489796, 41.1766318847539], [-8.66477846938775, 41.1767188379352], [-8.66459369387755, 41.1768057911164], [-8.66440891836735, 41.1768927442977], [-8.66422414285714, 41.176979697479], [-8.66403936734694, 41.1770666506603], [-8.66385459183673, 41.1771536038415], [-8.66366981632653, 41.1782322755102], [-8.66348504081633, 41.1793896887755], [-8.66330026530612, 41.1805471020408], [-8.66311548979592, 41.1797734346939], [-8.66293071428571, 41.1789352919255], [-8.66274593877551, 41.1808365655977], [-8.66256116326531, 41.1816812536443], [-8.6623763877551, 41.1804509315726], [-8.6621916122449, 41.1785307154862], [-8.66200683673469, 41.1769346513953], [-8.66182206122449, 41.1773947047064], [-8.66163728571428, 41.1778547580175], [-8.66145251020408, 41.1783148113286], [-8.66126773469388, 41.1787748646397], [-8.66108295918367, 41.1792349179509], [-8.66089818367347, 41.179694971262], [-8.66071340816326, 41.1801550245731], [-8.66052863265306, 41.1796532201046], [-8.66034385714286, 41.1791279079103], [-8.66015908163265, 41.178602595716], [-8.65997430612245, 41.1780772835217], [-8.65978953061225, 41.1775519713274], [-8.65960475510204, 41.1774857699443], [-8.65941997959184, 41.1796391545189], [-8.65923520408163, 41.1793998262391], [-8.65905042857143, 41.1791604979592], [-8.65886565306123, 41.1789211696793], [-8.65868087755102, 41.1786818413994], [-8.65849610204082, 41.1784397620543], [-8.65831132653061, 41.1781940715407], [-8.65812655102041, 41.1779483810271], [-8.6579417755102, 41.1777026905136], [-8.657757, 41.177457]]
[[-8.599239, 41.149188], [-8.59893446938776, 41.1492469414088], [-8.59862993877551, 41.1493850457939], [-8.59832540816327, 41.1499161174714], [-8.59802087755102, 41.1504471891488], [-8.59771634693878, 41.1509718451601], [-8.59741181632653, 41.1514942967609], [-8.59710728571429, 41.1520167483617], [-8.59680275510204, 41.1525425832438], [-8.5964982244898, 41.1530715048335], [-8.59619369387755, 41.1536004264232], [-8.59588916326531, 41.1541293480129], [-8.59558463265306, 41.1546585798319], [-8.59528010204082, 41.1551880252101], [-8.59497557142857, 41.1557174705882], [-8.59467104081633, 41.1562469159664], [-8.59436651020408, 41.1567765408163], [-8.59406197959184, 41.1573085294785], [-8.59375744897959, 41.1578405181406], [-8.59345291836735, 41.1583725068027], [-8.5931483877551, 41.1589044954649], [-8.59284385714286, 41.1594259098754], [-8.59253932653061, 41.1599205166416], [-8.59223479591837, 41.1604151234078], [-8.59193026530612, 41.1609097301739], [-8.59162573469388, 41.1614043369402], [-8.59132120408163, 41.1617897400644], [-8.59101667346939, 41.1621601632653], [-8.59071214285714, 41.1625305864662], [-8.5904076122449, 41.162901009667], [-8.59010308163265, 41.1632714328679], [-8.58979855102041, 41.1636712653061], [-8.58949402040816, 41.1640773061224], [-8.58918948979592, 41.1644833469388], [-8.58888495918367, 41.1651682244898], [-8.58858042857143, 41.1660347142857], [-8.58827589795918, 41.1667262606414], [-8.58797136734694, 41.1673904274052], [-8.58766683673469, 41.1680545941691], [-8.58736230612245, 41.168344482933], [-8.58705777551021, 41.1685331302149], [-8.58675324489796, 41.1687217774968], [-8.58644871428571, 41.1688037355021], [-8.58614418367347, 41.1687539854516], [-8.58583965306122, 41.1687042354011], [-8.58553512244898, 41.1686544853506], [-8.58523059183674, 41.1686047353001], [-8.58492606122449, 41.1685549852495], [-8.58462153061225, 41.1687694698042], [-8.584317, 41.169258]]
[[-8.649828, 41.17824], [-8.64967095918367, 41.1781027661335], [-8.64951391836735, 41.177965532267], [-8.64935687755102, 41.1778282984004], [-8.64919983673469, 41.1776910645339], [-8.64904279591837, 41.1775538306674], [-8.64888575510204, 41.1774165968009], [-8.64872871428571, 41.177501697479], [-8.64857167346939, 41.1777126248499], [-8.64841463265306, 41.1779235522209], [-8.64825759183673, 41.1781344795918], [-8.64810055102041, 41.1783454069628], [-8.64794351020408, 41.1785563343337], [-8.64778646938776, 41.1783248931573], [-8.64762942857143, 41.1779779663866], [-8.6474723877551, 41.1776310396158], [-8.64731534693878, 41.1772841128451], [-8.64715830612245, 41.1769371860744], [-8.64700126530612, 41.1765902593037], [-8.6468442244898, 41.176243332533], [-8.64668718367347, 41.1758964057623], [-8.64653014285714, 41.1755544410898], [-8.64637310204082, 41.1754095426047], [-8.64621606122449, 41.1752646441195], [-8.64605902040816, 41.1751197456343], [-8.64590197959184, 41.1749748471492], [-8.64574493877551, 41.174829948664], [-8.64558789795918, 41.1746850501788], [-8.64543085714286, 41.1745401516937], [-8.64527381632653, 41.1743952532085], [-8.6451167755102, 41.1742503547233], [-8.64495973469388, 41.1741054562382], [-8.64480269387755, 41.173960557753], [-8.64464565306122, 41.1732261237596], [-8.6444886122449, 41.1724308344879], [-8.64433157142857, 41.1716355452162], [-8.64417453061224, 41.1708402559446], [-8.64401748979592, 41.1700449666729], [-8.64386044897959, 41.1692496774012], [-8.64370340816327, 41.1696630349854], [-8.64354636734694, 41.1707000029155], [-8.64338932653061, 41.1717369708455], [-8.64323228571429, 41.172694681736], [-8.64307524489796, 41.17211820279], [-8.64291820408163, 41.171541723844], [-8.64276116326531, 41.170965244898], [-8.64260412244898, 41.1703887659519], [-8.64244708163265, 41.1703382755102], [-8.64229004081633, 41.1707701377551], [-8.642133, 41.171202]]
[[-8.621163, 41.160357], [-8.62092202040816, 41.1607073002915], [-8.62068104081633, 41.1599728862974], [-8.62044006122449, 41.1592966989796], [-8.62019908163265, 41.1588087153061], [-8.61995810204082, 41.1583207316326], [-8.61971712244898, 41.1574371621912], [-8.61947614285714, 41.1564099041812], [-8.61923516326531, 41.1562835368342], [-8.61899418367347, 41.1561571694873], [-8.61875320408163, 41.1560308021404], [-8.61851222448979, 41.1559044347934], [-8.61827124489796, 41.1557780674465], [-8.61803026530612, 41.1556951410444], [-8.61778928571429, 41.1556737359804], [-8.61754830612245, 41.1556523309163], [-8.61730732653061, 41.1556309258523], [-8.61706634693878, 41.1556095207883], [-8.61682536734694, 41.1555881157242], [-8.6165843877551, 41.1555667106602], [-8.61634340816327, 41.1555453055962], [-8.61610242857143, 41.1555239005321], [-8.61586144897959, 41.1555024954681], [-8.61562046938776, 41.1554810904041], [-8.61537948979592, 41.15545968534], [-8.61513851020408, 41.155438280276], [-8.61489753061224, 41.1554141730112], [-8.61465655102041, 41.1553856488963], [-8.61441557142857, 41.1553571247813], [-8.61417459183673, 41.1553286006664], [-8.6139336122449, 41.1553000765514], [-8.61369263265306, 41.1552715524365], [-8.61345165306122, 41.1552430283215], [-8.61321067346939, 41.1552145042066], [-8.61296969387755, 41.1551859800916], [-8.61272871428571, 41.1551131818182], [-8.61248773469388, 41.1548916753247], [-8.61224675510204, 41.1546701688312], [-8.61200577551021, 41.1544486623377], [-8.61176479591837, 41.1542724504034], [-8.61152381632653, 41.1541360821073], [-8.61128283673469, 41.1539997138111], [-8.61104185714286, 41.1538633455149], [-8.61080087755102, 41.1537269772188], [-8.61055989795918, 41.1534026156032], [-8.61031891836735, 41.1530030165332], [-8.61007793877551, 41.1526034174632], [-8.60983695918367, 41.1531662886297], [-8.60959597959184, 41.1514336492347], [-8.609355, 41.153535]]
[[-8.661231, 41.166576], [-8.66001379591837, 41.1671492732502], [-8.65879659183673, 41.1685763763547], [-8.6575793877551, 41.1699903190572], [-8.65636218367347, 41.1714647225593], [-8.65514497959184, 41.1729451059018], [-8.6539277755102, 41.1743027589014], [-8.65271057142857, 41.1760166388443], [-8.65149336734694, 41.1779379074114], [-8.65027616326531, 41.179626227257], [-8.64905895918367, 41.1809984128132], [-8.64784175510204, 41.181732843968], [-8.64662455102041, 41.1824043760933], [-8.64540734693878, 41.1830528270773], [-8.64419014285714, 41.1836021419355], [-8.64297293877551, 41.1838495092166], [-8.64175573469388, 41.1840968764977], [-8.64053853061225, 41.183471409621], [-8.63932132653061, 41.1828048454811], [-8.63810412244898, 41.1821374491961], [-8.63688691836735, 41.1814691169815], [-8.63566971428572, 41.180800784767], [-8.63445251020408, 41.1801492698195], [-8.63323530612245, 41.1795055561225], [-8.63201810204082, 41.1791519387755], [-8.63080089795918, 41.1792793716938], [-8.62958369387755, 41.179402987013], [-8.62836648979592, 41.179530849553], [-8.62714928571429, 41.179658270366], [-8.62593208163265, 41.1797899904885], [-8.62471487755102, 41.179999283498], [-8.62349767346939, 41.1802085765075], [-8.62228046938776, 41.180417869517], [-8.62106326530612, 41.1808996826299], [-8.61984606122449, 41.1814564151786], [-8.61862885714286, 41.18202537781], [-8.61741165306123, 41.1826494266031], [-8.61619444897959, 41.1829014842126], [-8.61497724489796, 41.1830124871005], [-8.61376004081633, 41.1831378721805], [-8.61254283673469, 41.1834338716141], [-8.61132563265306, 41.1838322293135], [-8.61010842857143, 41.1841367362341], [-8.6088912244898, 41.1843729591287], [-8.60767402040816, 41.1846091820232], [-8.60645681632653, 41.1844254910714], [-8.6052396122449, 41.1841592276786], [-8.60402240816327, 41.1838929642857], [-8.60280520408163, 41.1826792040816], [-8.601588, 41.182632]]
[[-8.615988, 41.140422], [-8.61570110204082, 41.1406072882653], [-8.61541420408163, 41.1403529554731], [-8.61512730612245, 41.1404841428571], [-8.61484040816327, 41.1408188571429], [-8.61455351020408, 41.1411535714286], [-8.6142666122449, 41.1422882489127], [-8.61397971428571, 41.142678618267], [-8.61369281632653, 41.1428596439427], [-8.61340591836735, 41.1410405887972], [-8.61311902040816, 41.1403654764862], [-8.61283212244898, 41.1417252397959], [-8.6125452244898, 41.1439943821892], [-8.61225832653061, 41.1442030352505], [-8.61197142857143, 41.1444116883117], [-8.61168453061224, 41.1446255641399], [-8.61139763265306, 41.1448219766764], [-8.61111073469388, 41.144663115823], [-8.61082383673469, 41.1443389583886], [-8.61053693877551, 41.1440210357143], [-8.61025004081633, 41.1437197928571], [-8.60996314285714, 41.14341855], [-8.60967624489796, 41.1431576874589], [-8.60938934693877, 41.1431553737656], [-8.60910244897959, 41.1431530600724], [-8.60881555102041, 41.1431507463792], [-8.60852865306122, 41.1431396983465], [-8.60824175510204, 41.1429868257113], [-8.60795485714286, 41.1428339530761], [-8.60766795918367, 41.1426810804409], [-8.60738106122449, 41.1425282078058], [-8.60709416326531, 41.1425947299843], [-8.60680726530612, 41.1427087535322], [-8.60652036734694, 41.1428227770801], [-8.60623346938775, 41.1429368006279], [-8.60594657142857, 41.1430508241758], [-8.60565967346939, 41.1431648477237], [-8.6053727755102, 41.1432788712716], [-8.60508587755102, 41.1436569970845], [-8.60479897959184, 41.1443195947522], [-8.60451208163265, 41.1449821924198], [-8.60422518367347, 41.1452565494506], [-8.60393828571429, 41.1453595384615], [-8.6036513877551, 41.1454545570501], [-8.60336448979592, 41.1455132407236], [-8.60307759183673, 41.1483741013825], [-8.60279069387755, 41.1519371889401], [-8.60250379591837, 41.1555002764977], [-8.60221689795918, 41.150737122449], [-8.60193, 41.146875]]
[[-8.60418, 41.160969], [-8.60368169387755, 41.1617348881924], [-8.6031833877551, 41.1623435335277], [-8.60268508163265, 41.162952178863], [-8.6021867755102, 41.1633513158339], [-8.60168846938775, 41.1637155947924], [-8.60119016326531, 41.1640834034055], [-8.60069185714286, 41.1644624829097], [-8.60019355102041, 41.1648415624139], [-8.59969524489796, 41.1651677904475], [-8.59919693877551, 41.1653674130809], [-8.59869863265306, 41.1655670357143], [-8.59820032653061, 41.1657666583477], [-8.59770202040816, 41.1659662809811], [-8.59720371428571, 41.1661659036145], [-8.59670540816327, 41.1663492664466], [-8.59620710204082, 41.1664943614646], [-8.59570879591837, 41.1666394564826], [-8.59521048979592, 41.1667845515006], [-8.59471218367347, 41.1669296465186], [-8.59421387755102, 41.1670747415366], [-8.59371557142857, 41.1672375276828], [-8.59321726530612, 41.1674950255834], [-8.59271895918367, 41.167752523484], [-8.59222065306122, 41.1680100213846], [-8.59172234693878, 41.1682806573705], [-8.59122404081633, 41.1685724940239], [-8.59072573469388, 41.1688643306773], [-8.59022742857143, 41.1691561673307], [-8.58972912244898, 41.1694480039841], [-8.58923081632653, 41.1694758273755], [-8.58873251020408, 41.1694567838295], [-8.58823420408163, 41.169435126558], [-8.58773589795918, 41.1692244333653], [-8.58723759183673, 41.1690137401726], [-8.58673928571429, 41.1688420996241], [-8.58624097959184, 41.1687524919441], [-8.58574267346939, 41.1686628842642], [-8.58524436734694, 41.1685732765843], [-8.58474606122449, 41.1684932755102], [-8.58424775510204, 41.1684506276889], [-8.58374944897959, 41.1684079798676], [-8.58325114285714, 41.1683653320463], [-8.58275283673469, 41.1683407163265], [-8.58225453061224, 41.1683905469388], [-8.5817562244898, 41.168440377551], [-8.58125791836735, 41.1684902081633], [-8.5807596122449, 41.1683778029987], [-8.58026130612245, 41.1682557688463], [-8.579763, 41.167899]]
